condensé	noun	condensé (noun) ||| distillation
possible	adj	possible (adj) ||| potential
gestation	noun	gestation (noun) ||| gestation
divertir	verb	divertir (verb) ||| to amuse
affleurement	noun	affleurement (noun) ||| outcrop
calanque	noun	calanque (noun) ||| cove
prologue	noun	prologue (noun) ||| prolog
durcir	verb	durcir (verb) ||| to harden
avis	noun	avis (noun) ||| notice
injustifiable	adj	injustifiable (adj) ||| unjustifiable
apiculture	noun	apiculture (noun) ||| beekeeping
chinoiserie	noun	chinoiserie (noun) ||| chinoiserie
audacieux	adj	audacieux (adj) ||| audacious
inverse	noun	inverse (noun) ||| reverse
kermès	noun	kermès (noun) ||| shrub
nommer	verb	nommer (verb) ||| to name
pré-là	noun	pré-là (noun) ||| pasture
conspirateur	noun	conspirateur (noun) ||| plotter
kiosque	noun	kiosque (noun) ||| booth
éditorial	noun	éditorial (noun) ||| editorial
dyslexie	noun	dyslexie (noun) ||| word-blindness
acteur	noun	acteur (noun) ||| actor
pantouflard	noun	pantouflard (noun) ||| stay-at-home
surmonter	verb	surmonter (verb) ||| to surmount
peluche	noun	peluche (noun) ||| stuffed animal
hypocondriaque	adj	hypocondriaque (adj) ||| hypochondriacal
Afghan	noun	Afghan (noun) ||| afghani
déterminable	adj	déterminable (adj) ||| deterministic
rougir	verb	rougir (verb) ||| to blush
subit	adj	subit (adj) ||| sudden
baser	verb	baser (verb) ||| to base
inestimable	adj	inestimable (adj) ||| priceless
déchiffrer	verb	déchiffrer (verb) ||| to decipher
aiguilleur	noun	aiguilleur (noun) ||| signalman
transgression	noun	transgression (noun) ||| transgression
pardonnable	adj	pardonnable (adj) ||| pardonable
instrumentaliser	verb	instrumentaliser (verb) ||| to manipulate
potier	noun	potier (noun) ||| pottery
catastrophique	adj	catastrophique (adj) ||| disastrous
éparpillement	noun	éparpillement (noun) ||| scatter
CEI	noun	CEI (noun) ||| CIS state
hypothèse	noun	hypothèse (noun) ||| assumption
inconvénient	noun	inconvénient (noun) ||| drawback
abîmer	verb	abîmer (verb) ||| to damage
colorer	verb	colorer (verb) ||| to color
stuc	noun	stuc (noun) ||| stucco
pigmentation	noun	pigmentation (noun) ||| pigment
aqueduc	noun	aqueduc (noun) ||| water
pichet	noun	pichet (noun) ||| pitcher
trompeur	adj	trompeur (adj) ||| misleading
usine	noun	usine (noun) ||| factory
insulino-dépendant	adj	insulino-dépendant (adj) ||| mellitus
suralimenter	verb	suralimenter (verb) ||| to supercharge
stupidité	noun	stupidité (noun) ||| stupidity
anodin	adj	anodin (adj) ||| harmless
pandémie	noun	pandémie (noun) ||| influenza pandemic
rigolo	adj	rigolo (adj) ||| funny
extensif	adj	extensif (adj) ||| non-intensive
âcre	adj	âcre (adj) ||| pungent
déconsidérer	verb	déconsidérer (verb) ||| to defame
commisération	noun	commisération (noun) ||| commiseration
affiche	noun	affiche (noun) ||| poster
démesure	noun	démesure (noun) ||| excessiveness
enfantillage	noun	enfantillage (noun) ||| childishness
propice	adj	propice (adj) ||| conducive
antinomique	adj	antinomique (adj) ||| antinomic
délégué	noun	délégué (noun) ||| delegate
fugitive	noun	fugitive (noun) ||| escapee
pépin	noun	pépin (noun) ||| pip
minimum	noun	minimum (noun) ||| minimum amount
jusqu'au-boutiste	adj	jusqu'au-boutiste (adj) ||| do-or-die
mariner	verb	mariner (verb) ||| to pickle
bord	noun	bord (noun) ||| edge
écouter	verb	écouter (verb) ||| to listen
non-métal	noun	non-métal (noun) ||| NON- METALS
exact	adj	exact (adj) ||| accurate
contre-courant	noun	contre-courant (noun) ||| tide
sommaire	adj	sommaire (adj) ||| summary
agro-environnementales	adj	agro-environnementales (adj) ||| agri-environmental
carbonique	adj	carbonique (adj) ||| dry
gargantuesque	adj	gargantuesque (adj) ||| copious
androgyne	adj	androgyne (adj) ||| androgynous
Occidental	noun	Occidental (noun) ||| westerner
deltaplane	noun	deltaplane (noun) ||| hang glider
confisquer	verb	confisquer (verb) ||| to forfeit
syndical	adj	syndical (adj) ||| of association
bankas	noun	bankas (noun) ||| bankas'
détacher	verb	détacher (verb) ||| to second
périnatal	adj	périnatal (adj) ||| perinatal
salon-bibliothèque	noun	salon-bibliothèque (noun) ||| library-lounge
lubrique	adj	lubrique (adj) ||| lecherous
intolérant	adj	intolérant (adj) ||| illiberal
neutropénie	noun	neutropénie (noun) ||| neutropenia
rassemblement	noun	rassemblement (noun) ||| gathering
unifier	verb	unifier (verb) ||| to unify
vendre	verb	vendre (verb) ||| to sell
gorille	noun	gorille (noun) ||| bodyguard
harmoniser	verb	se harmoniser (verb) ||| to harmonize
baraquement	noun	baraquement (noun) ||| hut
basilic	noun	basilic (noun) ||| basil
négociation	noun	négociation (noun) ||| talk
gousset	noun	gousset (noun) ||| gusset
récepteur	adj	récepteur (adj) ||| recipient
écrivaillon	noun	écrivaillon (noun) ||| scribbler
taloche	noun	taloche (noun) ||| mortarboard
imputable	adj	imputable (adj) ||| attributable
insoutenable	adj	insoutenable (adj) ||| unsustainable
ponté	adj	ponté (adj) ||| bridged
brasier	noun	brasier (noun) ||| inferno
chargeur	noun	chargeur (noun) ||| feeder
Connection	noun	Connection (noun) ||| connection adapter
solennité	noun	solennité (noun) ||| solemnity
beigne	noun	beigne (noun) ||| doughnut
combattre	verb	combattre (verb) ||| to combat
goujat	noun	goujat (noun) ||| boor
serviable	adj	serviable (adj) ||| helpful
dossard	noun	dossard (noun) ||| race number
tombant	adj	tombant (adj) ||| floppy
hercule	noun	hercule (noun) ||| muscleman
inventer	verb	inventer (verb) ||| to make up
accompagner	verb	accompagner (verb) ||| to escort
vomissement	noun	vomissement (noun) ||| vomit
pigmentation	noun	pigmentation (noun) ||| pigmentation
avant-poste	noun	avant-poste (noun) ||| outpost
désert	adj	désert (adj) ||| uninhabited
primitivisme	noun	primitivisme (noun) ||| primitiveness
plafond	noun	plafond (noun) ||| ceiling
dégénératif	adj	dégénératif (adj) ||| degenerative
proposer	verb	se proposer (verb) ||| to intend
coloniser	verb	coloniser (verb) ||| to colonize
souillon	noun	souillon (noun) ||| slattern
occlusif	adj	occlusif (adj) ||| occlusive
non-spécialiste	noun	non-spécialiste (noun) ||| lay person
hammam	noun	hammam (noun) ||| Turkish bath
flamme	noun	flamme (noun) ||| torch
manufacture	noun	manufacture (noun) ||| manufacture
nanosciences	noun	nanosciences (noun) ||| nanosciences
placarder	verb	placarder (verb) ||| to plaster
effrayer	verb	effrayer (verb) ||| to scare
chrétienté	noun	chrétienté (noun) ||| christianity
vectoriel	adj	vectoriel (adj) ||| vectorial
essayer	verb	essayer (verb) ||| to try
théâtre	noun	théâtre (noun) ||| theater
papiste	adj	papiste (adj) ||| popish
brutalité	noun	brutalité (noun) ||| brutality
sape	noun	sape (noun) ||| sap
libre	adj	libre (adj) ||| free
impie	adj	impie (adj) ||| ungodly
degré	noun	degré (noun) ||| degree
rigolo	adj	rigolo (adj) ||| amusing
jubilé	noun	jubilé (noun) ||| golden jubilee
traverser	verb	traverser (verb) ||| to experience
bienséance	noun	bienséance (noun) ||| decorum
haut de gamme	adj phrase	haut de gamme (adj) ||| upscale
protocolaire	adj	protocolaire (adj) ||| of protocol
réconforter	verb	réconforter (verb) ||| to comfort
s'empêtrer	verb	s'empêtrer (verb) ||| to embroil
authenticité	noun	authenticité (noun) ||| authenticity
anti-espion	noun	anti-espion (noun) ||| spyware protection
remuer	verb	remuer (verb) ||| to stir
laotien	adj	laotien (adj) ||| Lao
pavillon	noun	pavillon (noun) ||| pavilion
pruneau	noun	pruneau (noun) ||| plum
enlacer	verb	enlacer (verb) ||| to hug
espérance	noun	espérance (noun) ||| hope
séparatiste	adj	séparatiste (adj) ||| separatist
litigieux	adj	litigieux (adj) ||| contentious
urgence	noun	urgence (noun) ||| urgency
recouper	verb	se recouper (verb) ||| to intersect
polycarbonate	noun	polycarbonate (noun) ||| polycarbonate carboy
coagulant	noun	coagulant (noun) ||| coagulant
baby-sitting	noun	baby-sitting (noun) ||| babysitting service
malice	noun	malice (noun) ||| malice
coupé	noun	coupé (noun) ||| coupe
s'abattre	verb	s'abattre (verb) ||| to unleash
fasciste	adj	fasciste (adj) ||| fascist
bilan	noun	bilan (noun) ||| balance sheet
morsure	noun	morsure (noun) ||| pang
bookmaker	noun	bookmaker (noun) ||| bookie
multimillionnaire	noun	multimillionnaire (noun) ||| multimillionaire
pot-au-feu	noun	pot-au-feu (noun) ||| stew
défilé	noun	défilé (noun) ||| parade
plaire	verb	plaire (verb) ||| to please
présider	verb	présider (verb) ||| to chair
procycliques	adj	procycliques (adj) ||| procyclical
assouplissement	noun	assouplissement (noun) ||| relaxation
appétissant	adj	appétissant (adj) ||| appetizing
centralisateur	adj	centralisateur (adj) ||| centralistic
rougeaud	adj	rougeaud (adj) ||| red-faced
maraudeur	adj	maraudeur (adj) ||| plundering
file	noun	file (noun) ||| file
difficulté	noun	difficulté (noun) ||| problem
débarquer	verb	débarquer (verb) ||| to land
limitrophe	adj	limitrophe (adj) ||| adjacent
désapprobateur	adj	désapprobateur (adj) ||| deprecatory
papiste	noun	papiste (noun) ||| papist contempt
prothèse	noun	prothèse (noun) ||| denture
kaolin	noun	kaolin (noun) ||| kaolin clay
bienveillance	noun	bienveillance (noun) ||| goodwill
mépris	noun	mépris (noun) ||| disregard
s'expliquer	verb	s'expliquer (verb) ||| to attribute
professionnalisation	noun	professionnalisation (noun) ||| professionalization
tape-à-l'oeil	adj	tape-à-l'oeil (adj) ||| showy
génie	noun	génie (noun) ||| genius
charme	noun	charme (noun) ||| charm
microstructure	noun	microstructure (noun) ||| microcircuit
dehors	noun	dehors (noun) ||| outside
drague	noun	drague (noun) ||| dredger
posséder	verb	posséder (verb) ||| to have
occulter	verb	occulter (verb) ||| to overshadow
manifester	verb	se manifester (verb) ||| to occur
manuscrit	adj	manuscrit (adj) ||| manuscript
kilomètre	noun	kilomètre (noun) ||| kilometre
gaieté	noun	gaieté (noun) ||| gaiety
mésestime	noun	mésestime (noun) ||| scorn
clignotement	noun	clignotement (noun) ||| flash
boursier	adj	boursier (adj) ||| stock
crustacé	noun	crustacé (noun) ||| shellfish
éternel	noun	éternel (noun) ||| o lord
islamique	adj	islamique (adj) ||| Islamic
batailler	verb	batailler (verb) ||| to fight
monoparental	adj	monoparental (adj) ||| lone
ostentation	noun	ostentation (noun) ||| ostentation
chicanier	adj	chicanier (adj) ||| faultfinding
exemplaire	adj	exemplaire (adj) ||| best
ARA	noun	ARA (noun) ||| macaw
insatisfaction	noun	insatisfaction (noun) ||| discontent
tresse	noun	tresse (noun) ||| plait
inadéquation	noun	inadéquation (noun) ||| inadequacy
dépensier	adj	dépensier (adj) ||| profligate
hériter	verb	hériter (verb) ||| to inherit
fanfaronnade	noun	fanfaronnade (noun) ||| bluster
pseudo-grippaux	adj	pseudo-grippaux (adj) ||| influenza-like
composite	adj	composite (adj) ||| composite
cendre	noun	cendre (noun) ||| ash
manioc	noun	manioc (noun) ||| manioc
griffe	noun	griffe (noun) ||| claw
baliverne	noun	baliverne (noun) ||| nonsense
pasteur	noun	pasteur (noun) ||| shepherd
creusement	noun	creusement (noun) ||| excavation
destructeur	adj	destructeur (adj) ||| destructive
structurer	verb	structurer (verb) ||| to structure
rixe	noun	rixe (noun) ||| affray
housse	noun	housse (noun) ||| pouch
randonnée	noun	randonnée (noun) ||| hike
backplane	noun	backplane (noun) ||| backplane
garde-manger	noun	garde-manger (noun) ||| cupboard
élégance	noun	élégance (noun) ||| sophistication
arabica	noun	arabica (noun) ||| arabica coffee
jubilation	noun	jubilation (noun) ||| rejoicing
aigle	noun	aigle (noun) ||| hawk
virage	noun	virage (noun) ||| turn
musculosquelettique	adj	musculosquelettique (adj) ||| musculo~skeletal
héréditaire	adj	héréditaire (adj) ||| hereditary
tonique	noun	tonique (noun) ||| tonic
rapatriement	noun	rapatriement (noun) ||| repatriation
Conférence	noun	Conférence (noun) ||| conference
enchaîner	verb	enchaîner (verb) ||| to chain
promotion	noun	promotion (noun) ||| promotion
aromatiser	verb	aromatiser (verb) ||| to aromatize
homosexualité	noun	homosexualité (noun) ||| homosexual
émérite	adj	émérite (adj) ||| distinguished
juron	noun	juron (noun) ||| swearword
dépersonnaliser	verb	dépersonnaliser (verb) ||| to de-Personalize
interspécifique	adj	interspécifique (adj) ||| interspecific
plafonnement	noun	plafonnement (noun) ||| ceiling
misérable	adj	misérable (adj) ||| miserable
laquais	noun	laquais (noun) ||| footman
mini-fourgonnettes	noun	mini-fourgonnettes (noun) ||| minivan
inflammable	adj	inflammable (adj) ||| flammable
impossibilité	noun	impossibilité (noun) ||| inability
pincement	noun	pincement (noun) ||| nip
éclaircissement	noun	éclaircissement (noun) ||| clarification
analogique	adj	analogique (adj) ||| analog
anxieux	adj	anxieux (adj) ||| insecure
à haut rendement	adj phrase	à haut rendement (adj) ||| high-efficiency
cabane	noun	cabane (noun) ||| hut
gratification	noun	gratification (noun) ||| gratuity
disséquer	verb	disséquer (verb) ||| to anatomize
âgisme	noun	âgisme (noun) ||| age discrimination
rayé	adj	rayé (adj) ||| stripy
monobutylstannanes	noun	monobutylstannanes (noun) ||| monobutyltin
hiéroglyphique	adj	hiéroglyphique (adj) ||| hieroglyphic
nord-ouest	adj	nord-ouest (adj) ||| north~west
flegme	noun	flegme (noun) ||| stolidness
géranium	noun	géranium (noun) ||| crane's-bill
réclamation	noun	réclamation (noun) ||| claim
transparent	adj	transparent (adj) ||| transparent
vénal	adj	vénal (adj) ||| venal
distillerie	noun	distillerie (noun) ||| distillery
incrédule	noun	incrédule (noun) ||| disbeliever
autiste	noun	autiste (noun) ||| autism
crocheter	verb	crocheter (verb) ||| to crochet
opposable	adj	opposable (adj) ||| opposable
vexer	verb	vexer (verb) ||| to upset
belliqueux	adj	belliqueux (adj) ||| belligerent
fredonnement	noun	fredonnement (noun) ||| hum
particularisme	noun	particularisme (noun) ||| particularism
surpêche	noun	surpêche (noun) ||| over-fishing
humiliation	noun	humiliation (noun) ||| abasement
couvre-chefs	noun	couvre-chefs (noun) ||| headdress
sympathique	adj	sympathique (adj) ||| nice
pyrantel	noun	pyrantel (noun) ||| pyrantel
phare	noun	phare (noun) ||| lighthouse
transiger	verb	transiger (verb) ||| to interact
altier	adj	altier (adj) ||| haughty
mutualiser	verb	mutualiser (verb) ||| to socialize
tourner	verb	tourner (verb) ||| to turn
panaméricain	adj	panaméricain (adj) ||| pan-American
couette	noun	couette (noun) ||| comforter
appauvrissement	noun	appauvrissement (noun) ||| impoverishment
favori	adj	favori (adj) ||| favorite
enquêter	verb	enquêter (verb) ||| to investigate
empâtement	noun	empâtement (noun) ||| hindering
dissertation	noun	dissertation (noun) ||| essay
japonais	adj	japonais (adj) ||| japanese
reproche	noun	reproche (noun) ||| reproach
Pentecôte	noun	Pentecôte (noun) ||| Whitsunday
plaine	noun	plaine (noun) ||| plain
munition	noun	munition (noun) ||| munition
gymnase	noun	gymnase (noun) ||| fitness center
cacher	verb	cacher (verb) ||| to conceal
contrariant	adj	contrariant (adj) ||| perverse
passeur	noun	passeur (noun) ||| smuggler
intoxiquer	verb	intoxiquer (verb) ||| to poison
niche	noun	niche (noun) ||| niche
maximum	noun	maximum (noun) ||| utmost
ersatz	noun	ersatz (noun) ||| substitute
malpropre	adj	malpropre (adj) ||| disheveled
garçon	noun	garçon (noun) ||| male
traite	noun	traite (noun) ||| slave trade
arrachage	noun	arrachage (noun) ||| abandonment
maintenir	verb	se maintenir (verb) ||| to sustain
hydrocarbure	noun	hydrocarbure (noun) ||| hydrocarbon
cavalier	noun	cavalier (noun) ||| rider
disparaître	verb	disparaître (verb) ||| to disappear
égaler	verb	égaler (verb) ||| to match
dur	adj	dur (adj) ||| hard
asphyxie	noun	asphyxie (noun) ||| asphyxia
évangélisme	noun	évangélisme (noun) ||| evangelicalism
personnage	noun	personnage (noun) ||| character
attacher	verb	attacher (verb) ||| to attach
léger	adj	léger (adj) ||| mild
swing	noun	swing (noun) ||| swing
évaporation	noun	évaporation (noun) ||| evaporator
nocivité	noun	nocivité (noun) ||| harmful effect
modèle	noun	modèle (noun) ||| model
embarquement	noun	embarquement (noun) ||| boarding
charnière	noun	charnière (noun) ||| hinged cover
méga-pixels	noun	méga-pixels (noun) ||| mega-pixel
cambriolage	noun	cambriolage (noun) ||| burglary
coopératif	adj	coopératif (adj) ||| cooperative
organisationnel	adj	organisationnel (adj) ||| organizational
invalide	noun	invalide (noun) ||| disabled
blagueur	noun	blagueur (noun) ||| joker
émacié	adj	émacié (adj) ||| gaunt
physico-chimique	adj	physico-chimique (adj) ||| physical-chemical
exhiber	verb	exhiber (verb) ||| to exhibit
cardiaque	adj	cardiaque (adj) ||| heart
s'aligner	verb	s'aligner (verb) ||| to align
lacune	noun	lacune (noun) ||| gap
linéaire	adj	linéaire (adj) ||| linear
métabolisation	noun	métabolisation (noun) ||| metabolizers
originaire	adj	originaire (adj) ||| original
refroidisseur	noun	refroidisseur (noun) ||| cooler
démettre	verb	démettre (verb) ||| to remove
effroyable	adj	effroyable (adj) ||| terrible
programmateur	noun	programmateur (noun) ||| scheduler
subsistance	noun	subsistance (noun) ||| livelihood
influencer	verb	influencer (verb) ||| to influence
glaçon	noun	glaçon (noun) ||| ice
colégislateur	noun	colégislateur (noun) ||| colegislator
égaliseur	noun	égaliseur (noun) ||| studio-quality equalizer
agrafage	noun	agrafage (noun) ||| clasping
crever	verb	crever (verb) ||| to burst
